case_id,WEEK_NUM,target,actualdpdtolerance_344P,amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,applicationcnt_361L,applications30d_658L,applicationscnt_1086L,applicationscnt_464L,applicationscnt_629L,applicationscnt_867L,avgdbddpdlast24m_3658932P,avgdbddpdlast3m_4187120P,avgdbdtollast24m_4525197P,avgdpdtolclosure24_3658938P,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgmaxdpdlast9m_3716943P,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,bankacctype_710L,cardtype_51L,clientscnt12m_3712952L,clientscnt3m_3712950L,clientscnt6m_3712949L,clientscnt_100L,clientscnt_1022L,clientscnt_1071L,clientscnt_1130L,clientscnt_157L,clientscnt_257L,clientscnt_304L,clientscnt_360L,clientscnt_493L,clientscnt_533L,clientscnt_887L,clientscnt_946L,cntincpaycont9m_3716944L,cntpmts24_3658933L,commnoinclast6m_3546845L,credamount_770A,credtype_322L,currdebt_22A,currdebtcredtyperange_828A,datefirstoffer_1144D,datelastinstal40dpd_247D,datelastunpaid_3546854D,daysoverduetolerancedd_3976961L,deferredmnthsnum_166L,disbursedcredamount_1113A,disbursementtype_67L,downpmt_116A,dtlastpmtallstes_4499206D,eir_270L,equalitydataagreement_891L,firstclxcampaign_1125D,firstdatedue_489D,homephncnt_628L,inittransactionamount_650A,inittransactioncode_186L,interestrate_311L,isbidproduct_1095L,isdebitcard_729L,lastactivateddate_801D,lastapplicationdate_877D,lastapprcommoditycat_1041M,lastapprcredamount_781A,lastapprdate_640D,lastcancelreason_561M,lastdelinqdate_224D,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectdate_50D,lastrejectreason_759M,lastrejectreasonclient_4145040M,lastst_736L,maininc_215A,mastercontrelectronic_519L,mastercontrexist_109L,maxannuity_159A,maxdbddpdlast1m_3658939P,maxdbddpdtollast12m_3658940P,maxdbddpdtollast6m_4187119P,maxdebt4_972A,maxdpdfrom6mto36m_3546853P,maxdpdinstldate_3546855D,maxdpdinstlnum_3546846P,maxdpdlast12m_727P,maxdpdlast24m_143P,maxdpdlast3m_392P,maxdpdlast6m_474P,maxdpdlast9m_1059P,maxdpdtolerance_374P,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,mindbddpdlast24m_3658935P,mindbdtollast24m_4525191P,mobilephncnt_593L,monthsannuity_845L,numactivecreds_622L,numactivecredschannel_414L,numactiverelcontr_750L,numcontrs3months_479L,numincomingpmts_3546848L,numinstlallpaidearly3d_817L,numinstls_657L,numinstlsallpaid_934L,numinstlswithdpd10_728L,numinstlswithdpd5_4187116L,numinstlswithoutdpd_562L,numinstmatpaidtearly2d_4499204L,numinstpaid_4499208L,numinstpaidearly3d_3546850L,numinstpaidearly3dest_4493216L,numinstpaidearly5d_1087L,numinstpaidearly5dest_4493211L,numinstpaidearly5dobd_4499205L,numinstpaidearly_338L,numinstpaidearlyest_4493214L,numinstpaidlastcontr_4325080L,numinstpaidlate1d_3546852L,numinstregularpaid_973L,numinstregularpaidest_4493210L,numinsttopaygr_769L,numinsttopaygrest_4493213L,numinstunpaidmax_3546851L,numinstunpaidmaxest_4493212L,numnotactivated_1143L,numpmtchanneldd_318L,numrejects9m_859L,opencred_647L,paytype1st_925L,paytype_783L,pctinstlsallpaidearl3d_427L,pctinstlsallpaidlat10d_839L,pctinstlsallpaidlate1d_3546856L,pctinstlsallpaidlate4d_3546849L,pctinstlsallpaidlate6d_3546844L,pmtnum_254L,posfpd10lastmonth_333P,posfpd30lastmonth_3976960P,posfstqpd30lastmonth_3976962P,price_1097A,sellerplacecnt_915L,sellerplacescnt_216L,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,twobodfilling_608L,typesuite_864L,validfrom_1069D,assignmentdate_238D,birthdate_574D,dateofbirth_337D,days120_123L,days180_256L,days30_165L,days360_512L,days90_310L,education_1103M,firstquarter_103L,fourthquarter_440L,maritalst_385M,numberofqueries_373L,pmtaverage_3A,pmtcount_693L,pmtscount_423L,pmtssum_45A,responsedate_1012D,riskassesment_302T,riskassesment_940T,secondquarter_766L,thirdquarter_1082L,min_annuity_853A,max_annuity_853A,mean_annuity_853A,max_currdebt_94A,mean_currdebt_94A,sum_currdebt_94A,max_mainoccupationinc_437A,mean_mainoccupationinc_437A,sum_mainoccupationinc_437A,mean_cancelreason_3545846M,PREDICTIONS
930,1,0.0,,,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,20300.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,0.0,0.0,NDF,,False,False,,-266.0,a55475b1,,,P94_109_143,,P12_6_178,a55475b1,8982.0,-266.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,,0.0,,,,0.0,1.0,,,0.0,0.0,,FO,AL,,,-8745.0,-8745.0,8.0,12.0,1.0,20.0,5.0,a55475b1,3.0,5.0,a55475b1,20.0,,,5.0,5767.332,14.0,,,4.0,8.0,1677.2001,1677.2001,1677.2001,,,0.0,60000.0,60000.0,60000.0,,0.002073729852107603
931,1,0.0,,,2711.4001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,CA,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,60000.0,CAL,0.0,0.0,,,,,0.0,60000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,48.0,0.0,0.0,0.0,,0.0,2.0,,,0.0,0.0,,FO,AL,,-2376.0,-23631.0,-23631.0,1.0,1.0,1.0,2.0,1.0,a55475b1,2.0,0.0,a55475b1,2.0,8727.101,6.0,,,14.0,,,0.0,0.0,,,,,,,,,,,0.0002395719369162041
932,1,0.0,,,6613.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,48000.0,CAL,0.0,0.0,,,,,0.0,48000.0,GBA,0.0,,0.42,,,,0.0,,CASH,0.42,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,11.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,-344.0,-23355.0,,,,,,,a55475b1,,,a55475b1,,6623.0,6.0,,,14.0,,,,,,,,,,,,,,,0.000699595758943665
933,1,0.0,,,5771.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,74000.0,CAL,0.0,0.0,,,,,0.0,74000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-8808.0,-8808.0,2.0,3.0,2.0,9.0,2.0,a55475b1,5.0,2.0,a7fcb6e5,9.0,,,1.0,3488.616,14.0,59% - 66%,-2.1317573,3.0,3.0,,,,,,,,,,,0.059650498897003704
934,1,0.0,,,2484.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,20000.0,CAL,0.0,0.0,,,,,0.0,20000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-99.0,a55475b1,,,P180_60_137,,a55475b1,a55475b1,,,a55475b1,a55475b1,T,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,,,-620.0,-20434.0,-20434.0,10.0,11.0,0.0,14.0,7.0,a55475b1,0.0,7.0,a55475b1,14.0,4608.767,6.0,,,14.0,,,3.0,4.0,2486.0,2486.0,2486.0,,,0.0,40000.0,40000.0,40000.0,,9.333543773604801e-05
935,1,0.0,,,6996.8003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100000.0,CAL,0.0,0.0,,,,,0.0,100000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,32.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,-2585.0,-23783.0,-23783.0,3.0,3.0,2.0,6.0,3.0,6b2ae0fa,3.0,1.0,a7fcb6e5,6.0,16309.3,6.0,,,14.0,,,2.0,0.0,,,,,,,,,,,0.0008044716332821943
936,1,0.0,0.0,,8492.0,0.0,0.0,2.0,0.0,16.0,3.0,2.0,6.0,,,6.0,91703.6,,6.0,,,CA,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,114000.0,CAL,0.0,0.0,,,6.0,7.0,0.0,114000.0,GBA,0.0,,0.2999,True,,6.0,0.0,,CASH,0.2999,False,,,6.0,a55475b1,0.0,6.0,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,K,,0.0,0.0,244876.2,6.0,6.0,,0.0,0.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,91703.6,,,,6.0,,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,19.0,0.0,0.0,,1.0,,,0.0,,0.0,,,0.0,,,1.0,1.0,,0.0,,0.0,,1.0,0.0,0.0,False,OTHER,OTHER,0.0,,1.0,1.0,1.0,18.0,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,165703.61,,FO,AL,,,-9111.0,-9111.0,8.0,8.0,4.0,8.0,8.0,717ddd49,4.0,6.0,3439d993,8.0,,,4.0,6829.4,6.0,,,0.0,2.0,0.0,6385.0,3192.5,0.0,0.0,0.0,60000.0,60000.0,60000.0,,0.01116590960856316
937,1,0.0,,,5047.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,70000.0,CAL,0.0,0.0,,,,,0.0,70000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,24.0,0.0,0.0,,,0.0,1.0,,,0.0,0.0,,BO,AL,,,-15809.0,,,,,,,a55475b1,,,a55475b1,,,,5.0,3700.0,14.0,,,,,,,,,,,,,,,0.01609590206461368
938,1,0.0,,,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,52000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,0.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-13556.0,-13556.0,0.0,0.0,0.0,2.0,0.0,a55475b1,0.0,0.0,a55475b1,2.0,,,5.0,2830.0,14.0,,,2.0,0.0,,,,,,,,,,,0.0008569192480756354
939,1,0.0,0.0,,6641.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,,,0.0,22522.4,,0.0,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,100000.0,CAL,0.0,0.0,,,,0.0,0.0,100000.0,GBA,0.0,,0.45,,,-51.0,0.0,,CASH,0.45,False,,-80.0,-82.0,P109_133_183,60000.0,-82.0,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,K,110000.0,0.0,0.0,24000.0,-1.0,-1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22522.6,,,,-3.0,,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,,4.0,,,1.0,,0.0,,,0.0,,,0.0,3.0,,0.0,,0.0,,0.0,0.0,0.0,False,OTHER,OTHER,0.33333,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,69400.0,,FO,,,,-15139.0,-15139.0,3.0,3.0,2.0,4.0,3.0,717ddd49,2.0,1.0,3439d993,4.0,,,6.0,25763.4,14.0,,,0.0,1.0,22522.6,22522.6,22522.6,0.0,0.0,0.0,110000.0,110000.0,110000.0,,0.018189001215346397
940,1,0.0,,,3887.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,64000.0,CAL,0.0,0.0,,,,,0.0,64000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,48.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-21164.0,-21164.0,2.0,2.0,0.0,6.0,2.0,a55475b1,0.0,2.0,a55475b1,6.0,,,4.0,6200.0,14.0,,,4.0,0.0,,,,,,,,,,,0.00382408021696902
941,1,0.0,,,3832.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,60000.0,CAL,0.0,0.0,,,,,0.0,60000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-19979.0,-19979.0,4.0,4.0,2.0,7.0,2.0,6b2ae0fa,2.0,1.0,3439d993,7.0,,,7.0,10806.14,14.0,,,3.0,4.0,,,,,,,,,,,0.0003299329903852721
942,1,0.0,,,4208.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,,,,-21836.0,-21836.0,4.0,4.0,1.0,4.0,4.0,a55475b1,1.0,5.0,a55475b1,4.0,,,6.0,17494.68,14.0,,,0.0,3.0,,,,,,,,,,,0.004912547872786022
943,1,0.0,,,4429.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,64000.0,CAL,0.0,0.0,,,,,0.0,64000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-513.0,a55475b1,,,P94_109_143,,P159_130_59,a55475b1,21336.0,-513.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,36.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,AL,,-208.0,-19583.0,-19583.0,0.0,2.0,0.0,5.0,0.0,a55475b1,2.0,2.0,a55475b1,5.0,4921.767,6.0,,,14.0,,,3.0,5.0,1779.4,1779.4,1779.4,,,0.0,30000.0,30000.0,30000.0,,0.0005285756030171107
944,1,0.0,,,7583.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,150000.0,CAL,0.0,0.0,,,,,0.0,150000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-223.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,100000.0,-223.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,False,OTHER,OTHER,,,,,,36.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,AL,,-833.0,-22018.0,-22018.0,4.0,5.0,0.0,9.0,3.0,6b2ae0fa,3.0,3.0,3439d993,9.0,5377.2334,6.0,,,14.0,,,1.0,2.0,10082.601,10082.601,10082.601,,,0.0,24000.0,24000.0,24000.0,,0.003642858224185045
945,1,0.0,,,3256.4001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,44000.0,CAL,0.0,0.0,,,,,0.0,44000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-42.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,24000.0,-42.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,False,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-12613.0,-12613.0,4.0,4.0,2.0,4.0,4.0,a55475b1,1.0,3.0,a55475b1,4.0,,,4.0,3649.866,14.0,,,0.0,0.0,2734.8,2734.8,2734.8,,,0.0,30600.0,30600.0,30600.0,,0.23930367640388905
946,1,0.0,,,2436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,40600.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,1.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-20069.0,-20069.0,0.0,0.0,0.0,0.0,0.0,a55475b1,1.0,0.0,a55475b1,0.0,,,14.0,12514.601,14.0,,,0.0,0.0,,,,,,,,,,,0.0001890005787251497
947,1,0.0,,,3034.4001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,41000.0,CAL,0.0,0.0,,,,,0.0,41000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,,,,-18122.0,-18122.0,1.0,1.0,0.0,2.0,1.0,a55475b1,2.0,1.0,a55475b1,2.0,,,6.0,4274.4,14.0,,,1.0,2.0,,,,,,,,,,,0.0060889032373561075
948,1,0.0,,,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,10000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,0.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-9904.0,-9904.0,2.0,2.0,0.0,2.0,0.0,a55475b1,1.0,3.0,a55475b1,2.0,,,6.0,11536.4795,14.0,,,0.0,2.0,,,,,,,,,,,0.001830610147669342
949,1,0.0,,,696.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,8000.0,CAL,0.0,0.0,,,,,0.0,8000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-154.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,50000.0,-154.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,False,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-17423.0,-17423.0,6.0,11.0,3.0,14.0,5.0,a55475b1,1.0,4.0,a55475b1,14.0,,,3.0,5600.0,14.0,,,0.0,9.0,0.0,5885.4,2942.7,,,0.0,30000.0,28000.0,56000.0,,0.07146320420415722
950,1,0.0,,,2885.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12000.0,CAL,0.0,0.0,,,,,0.0,12000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-2327.0,a55475b1,,,a55475b1,,a55475b1,a55475b1,40000.0,-2327.0,a55475b1,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,,,,-13344.0,-13344.0,2.0,4.0,0.0,7.0,1.0,6b2ae0fa,3.0,4.0,3439d993,7.0,,,5.0,4717.308,14.0,,,3.0,5.0,2566.8,2566.8,2566.8,,,0.0,8600.0,8600.0,8600.0,,0.0003049447040697261
951,1,0.0,,,6806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,30000.0,CAL,0.0,0.0,,,,,0.0,30000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,-9599.0,-9599.0,4.0,4.0,0.0,6.0,2.0,a55475b1,0.0,4.0,a55475b1,6.0,,,8.0,10943.0,14.0,,,2.0,0.0,,,,,,,,,,,0.013212429947666398
